time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.8000000000000004,-0.011152171566204959,-0.018871653085192005,0.8551747279418066,6.259494532644883,0.008388166762794746,0.0,-0.040190297127070916,-0.09304590552367253,2.048344174867918,-0.00801652612064415,0.041255110406322855,0.0,445.1152016076547,446.0494773907157,445.5398189055127,446.55910525560427
0.8400000000000004,-0.012820266621204317,-0.022760483345495075,0.936294608485993,6.25918852366604,0.01005123641392025,0.0,-0.04328740669293092,-0.10141072492678642,2.007689461885159,-0.006601374628389053,0.042502552501824976,0.0,387.32633465308857,387.50346634051715,386.38733488116026,386.58750182199566
0.8800000000000004,-0.014646564807816382,-0.027038849013976678,1.017986218949073,6.258895153069648,0.011707645499819286,0.0,-0.0481252458044575,-0.11252105947386659,2.076820173759234,-0.009786622459844978,0.037511065052333946,0.0,442.9621450581344,442.34695284710415,441.53937712312637,441.14516226604695
0.9200000000000005,-0.01668166890039613,-0.03176481174016559,1.1024572292126193,6.25842067144092,0.013115390361535084,0.0,-0.053718884109694665,-0.12379602822432857,2.1466561247753657,-0.021544168713992153,0.02292125986600551,0.0,443.43318805283974,441.6323395353746,443.3959764312339,441.9448890380676
0.9600000000000005,-0.018945905486970265,-0.03693368788495243,1.189198071656027,6.2574679112609495,0.014156642046613932,0.0,-0.05954368177424341,-0.13469102444292513,2.190337224528701,-0.035538890675908506,0.03288086639322276,0.0,428.7465390455559,430.0140273963911,432.3007460655613,430.52820335887543
1.0000000000000004,-0.02145519312991347,-0.042551788958287505,1.2778574795035267,6.256125245433918,0.015371960935265605,0.0,-0.0659982230991334,-0.14629100432118364,2.242572575641034,-0.028789483903025537,0.01351209228065169,0.0,435.94883398789966,433.51477962727154,434.26999203301557,435.1178486711763
1.0400000000000005,-0.024259691467473754,-0.04869333300636969,1.3703624927110605,6.255084092236565,0.01582999815915631,0.0,-0.07426249984090535,-0.16085729302544374,2.3825172888325925,-0.019777770135332648,0.001891443249005251,0.0,475.40120966773947,474.0636512754959,475.01933354503643,476.0546411678543
1.0800000000000005,-0.027351702313535564,-0.05534400598277419,1.4654805725444784,6.254335328447915,0.01598787419709602,0.0,-0.08034246756252056,-0.17171456250090214,2.3733957038831544,-0.0159160470714053,0.008889236965652896,0.0,404.8034785132669,405.7468564860037,404.7224772426646,405.2435038663954
1.1200000000000006,-0.030712636715472995,-0.062478247307903,1.561743154821949,6.253620165704145,0.016486208925324597,0.0,-0.0877252166060186,-0.18503028998378387,2.439653175574621,-0.026646078616187903,0.020051046447475268,0.0,441.4429434632021,442.8221998003407,442.92474662576774,441.59916882249104
1.1600000000000006,-0.03435165212174304,-0.0701123002792988,1.65931166678711,6.252631894785242,0.017390720186424957,0.0,-0.09426575267276355,-0.19672420276836364,2.438770519885436,-0.019995169886647332,0.028509068124693046,0.0,408.8479410580321,409.9768042082902,409.42524094702645,410.3117094602435
1.2000000000000006,-0.038280653378845717,-0.0782578502122607,1.758027659322336,6.252037726112281,0.01844248158845918,0.0,-0.10225743264831179,-0.2105932384597925,2.496955134734196,-0.005030378921307946,0.0017526161599699733,0.0,440.43069128114854,437.0988131687198,437.68440890110804,439.5486557755796
1.2400000000000007,-0.04253395471526143,-0.08695710296621142,1.8588833489111687,6.25179845582737,0.01856718737976859,0.0,-0.11041079008840483,-0.22437869186841508,2.545767692153728,-0.009289465837906187,0.006620484847348037,0.0,434.3876387072424,434.99945087092385,434.5648111564482,434.0290729227697
1.2800000000000007,-0.04713106064085412,-0.09623767032655432,1.9625674831843278,6.251374661099643,0.018983294209842683,0.0,-0.11946053160803359,-0.23966826371611738,2.6383196418396055,-0.015464275260387407,0.018324615740462773,0.0,454.5483974503534,455.9530031658604,455.5967936842007,454.85578240797173
1.3200000000000007,-0.052079761332259736,-0.10610920695078774,2.0691684478518892,6.250665635008872,0.019780909840348748,0.0,-0.12801453872405621,-0.253938474088187,2.6916559391100705,-0.02928358369167255,0.02398615250208641,0.0,437.1561868565482,437.86321757504595,438.07463424535507,436.3476245136873
